,grp_uuid,user_id,request_time,grp_status,encrypt_data,grp_delete,st_files,st_dirs,st_successful,st_failed,st_expired,st_canceled,st_bytes_xfered,st_faults,st_skipped_errors,src_host_ep_id,dst_host_ep_id,complete_time
470,31b28cda-ee8a-11df-aa30-1231350018b1,1,2010-11-12 18:25:15.076560,2,False,False,1,0,1,0,0,0,4,0,0,300,301,2010-11-12 18:25:24.707704
471,61d603ce-ee8a-11df-aa30-1231350018b1,1,2010-11-12 18:26:35.821584,2,False,False,1,0,1,0,0,0,4,0,0,300,301,2010-11-12 18:26:45.046479
472,f85423e4-ee8a-11df-aa30-1231350018b1,1,2010-11-12 18:30:48.250931,2,False,False,1,0,1,0,0,0,16,0,0,287,297,2010-11-12 18:31:07.784425
473,d518888c-ee8c-11df-aa30-1231350018b1,40,2010-11-12 18:44:08.182453,3,False,False,1,0,0,0,0,1,0,1,0,242,342,2010-11-12 18:44:24.032513
474,efafdf9c-ee8c-11df-aa30-1231350018b1,40,2010-11-12 18:44:52.785905,2,False,False,1,0,1,0,0,0,1427914752,1,0,242,342,2010-11-12 18:45:34.143421
475,5bdff6a2-ee8d-11df-aa30-1231350018b1,40,2010-11-12 18:47:54.298621,2,False,False,1,0,1,0,0,0,1427914752,1,0,242,342,2010-11-12 18:48:43.333796
476,e9b866d0-ee8d-11df-aa30-1231350018b1,1,2010-11-12 18:51:52.223300,3,False,False,1,0,0,0,0,1,0,1,0,300,287,2010-11-12 18:52:51.081336
477,3a1ce196-ee8e-11df-aa30-1231350018b1,1,2010-11-12 18:54:07.069880,2,False,False,1,0,1,0,0,0,4,0,0,300,287,2010-11-12 18:54:16.508762
478,8f9dea20-ee8e-11df-aa30-1231350018b1,1,2010-11-12 18:56:30.490010,2,False,False,1,0,1,0,0,0,4,0,0,300,287,2010-11-12 18:57:02.233124
479,d899228a-ee8e-11df-aa30-1231350018b1,1,2010-11-12 18:58:32.904982,2,False,False,3,1,4,0,0,0,14,0,0,300,287,2010-11-12 18:59:29.906662
480,b523c6e8-ee93-11df-aa30-1231350018b1,40,2010-11-12 19:33:21.072531,2,False,False,1,0,1,0,0,0,1427914752,1,0,242,342,2010-11-12 19:34:10.262574
481,48b74c34-ee96-11df-aa30-1231350018b1,40,2010-11-12 19:51:47.454133,3,False,False,1,0,0,0,0,1,765460480,2,0,242,342,2010-11-12 19:52:40.045643
482,7f2fb1d6-ee76-11df-aa30-1231350018b1,1,2010-11-12 16:05:30.843220,3,False,False,7000,0,0,0,0,7000,0,0,0,310,315,2010-11-12 20:35:23.060920
483,a823894a-ee9f-11df-aa30-1231350018b1,1,2010-11-12 20:58:53.015552,2,False,False,3,1,4,0,0,0,14,0,0,300,287,2010-11-12 20:59:55.335487
484,0b2aaba4-eea0-11df-aa30-1231350018b1,1,2010-11-12 21:01:39.120792,2,False,False,3,1,4,0,0,0,14,0,0,300,301,2010-11-12 21:02:02.412757
485,6353eb1c-eea3-11df-9c79-123139075e62,78,2010-11-12 21:26:07.775935,2,False,False,1,0,1,0,0,0,675,0,0,300,301,2010-11-12 21:26:25.987692
486,2d76b6ae-eea4-11df-9c79-123139075e62,78,2010-11-12 21:38:47.773493,2,False,False,1,0,1,0,0,0,3103,0,0,300,301,2010-11-12 21:39:25.522271
487,680f4230-eea5-11df-9c79-123139075e62,78,2010-11-12 21:40:49.623091,3,False,False,2,1,1,0,0,2,0,0,0,300,301,2010-11-12 22:19:04.256080
488,e9a3bcb2-eea1-11df-9c79-123139075e62,78,2010-11-12 21:15:42.823642,3,False,False,1,0,0,0,0,1,0,1,0,300,301,2010-11-12 22:22:35.474712
489,af12ed02-eea1-11df-9c79-123139075e62,78,2010-11-12 21:15:01.337759,3,False,False,1,0,0,0,0,1,0,0,0,300,301,2010-11-12 22:22:45.531610
490,5fc0ddd6-eea1-11df-9c79-123139075e62,78,2010-11-12 21:13:23.528298,3,False,False,1,0,0,0,0,1,0,0,0,300,301,2010-11-12 22:22:55.620059
491,31d7ce6f-ee9e-11df-9c79-123139075e62,78,2010-11-12 21:11:10.129031,3,False,False,1,0,0,0,0,1,0,131,0,300,301,2010-11-12 22:23:10.672251
492,42832688-ee98-11df-9c79-123139075e62,78,2010-11-12 20:07:56.335738,3,False,False,1,0,0,0,0,1,0,137,0,300,301,2010-11-12 22:23:25.774822
493,0a47ce06-eeaa-11df-9c79-123139075e62,78,2010-11-12 22:24:46.684209,2,False,False,2,1,3,0,0,0,35,0,0,300,301,2010-11-12 22:25:11.462008
494,f2be4b92-ef2c-11df-aa30-1231350018b1,50,2010-11-13 13:50:17.400977,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-13 13:50:19.189463
495,fb18a60c-ef2c-11df-aa30-1231350018b1,50,2010-11-13 13:50:31.411597,2,False,False,1,0,1,0,0,0,697,0,0,279,279,2010-11-13 13:50:34.295390
496,494ff1b8-ef2d-11df-aa30-1231350018b1,50,2010-11-13 13:52:42.607374,2,False,False,1,0,1,0,0,0,697,0,0,278,279,2010-11-13 13:52:44.762987
497,0919ef30-ef38-11df-aa30-1231350018b1,6,2010-11-13 15:09:38.856371,2,False,False,1,0,1,0,0,0,17046,0,0,300,301,2010-11-13 15:09:47.488520
498,ef4e3d86-ef5a-11df-aa30-1231350018b1,50,2010-11-13 19:19:28.372357,2,False,False,1,0,1,0,0,0,697,0,0,280,281,2010-11-13 19:19:33.232146
499,0483f8d0-ef5b-11df-aa30-1231350018b1,6,2010-11-13 19:20:03.948914,3,False,False,0,1,0,0,0,1,0,19,0,343,344,2010-11-13 19:21:48.887455
